id,category,intent,question,answer,keywords,language,source_url,last_reviewed,priority
blxck-0710,support,rude_courier,Help me with this: How do I report courier misconduct?,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Record the consignment number, date/time, caller number, location, and factual description; preserve messages or lawful evidence. Report it to both Black x Original and the courier through official channels. Prioritize personal safety and do not confront the rider.","courier complaint,rider behavior,harassment,support,rude_courier,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0711,support,feedback,Help me with this: How can I share feedback or a review?,"Use an official contact or review channel published by Black x Original. Mention the product and order experience without exposing your phone, address, tracking number, or payment data publicly. Constructive details help the team improve.","feedback,review,suggestion,support,feedback,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,medium
blxck-0712,support,damages_remedy,Help me with this: What can support promise while investigating?,"Support should acknowledge the issue, collect only necessary evidence, explain the applicable policy and next step, and provide a realistic update time. It should not promise a refund, replacement, courier result, or exact completion date before verification and authorization.","investigation,promise,resolution,SLA,support,damages_remedy,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0713,brand,brand_overview,"Before I order, What is Black x Original?","Black x Original is a Pakistani ecommerce clothing brand. Customers can view the current catalogue, availability, prices, and offers on the official store at blxck.pk. Product details shown on the live product page should be treated as authoritative.","brand,about,Black x Original,BLXCK,brand,brand_overview,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0714,brand,official_store,"Before I order, Is this the official Black x Original website?","The official website supplied for Black x Original is https://blxck.pk/. Before paying, confirm the browser address uses blxck.pk and HTTPS; avoid payment links or accounts that cannot be verified.","official website,genuine,scam,authentic,brand,official_store,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0715,catalog,browse_products,"Before I order, What products do you sell?","Black x Original sells clothing online. Because styles and stock can change, open the store catalogue or collections on blxck.pk for the current range rather than relying on an old screenshot or social post.","clothing,catalogue,collection,products,catalog,browse_products,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-0716,catalog,new_arrivals,"Before I order, Where can I see new arrivals?","Check the live store navigation and collections on blxck.pk for the newest available items. If an advertised item is not visible, it may be sold out, unpublished, or the promotion may have ended.","new arrivals,new collection,latest,catalog,new_arrivals,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-0717,catalog,product_details,"Before I order, Where can I find fabric, fit, and care details?","Open the relevant product page and review its description, size options, images, and care information before ordering. Do not assume two designs use the same fabric, cut, color, or measurements.","fabric,material,fit,care,description,catalog,product_details,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-0718,catalog,product_authenticity,"Before I order, Are Black x Original products original?","Buy through the official blxck.pk store to reduce the risk of impersonation. Keep the order confirmation and packaging; for authenticity concerns, share the order number and clear product and label photos with official support.","original,authentic,counterfeit,catalog,product_authenticity,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0719,catalog,color_accuracy,"Before I order, Will the color look exactly like the photo?","Product photos are a guide; lighting, editing, screen settings, and fabric batches can cause slight differences. Review all product images and the description, and contact support before ordering if an exact shade is essential.","color,shade,picture,difference,catalog,color_accuracy,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-0720,catalog,restock,"Before I order, When will a sold-out item be restocked?",A sold-out item has no guaranteed restock date unless the store announces one. Check the product page and official brand channels for updates; support should not promise inventory that is not shown as available.,"sold out,restock,back in stock,catalog,restock,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-0721,catalog,reserve_item,"Before I order, Can you reserve an item for me?",Items are normally secured only after an order is successfully placed and accepted. Adding an item to cart or messaging support does not guarantee reservation; availability can change before checkout.,"reserve,hold,cart,catalog,reserve_item,Pakistan ecommerce,customer support",en,https://blxck.pk/cart,2026-07-27,medium
blxck-0722,catalog,customization,"Before I order, Can I customize a design or size?",Customization is available only when explicitly offered on the product page or confirmed by official support before purchase. Do not place a standard order expecting an unlisted alteration.,"custom,alteration,personalized,catalog,customization,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-0723,sizing,size_guide,"Before I order, How do I choose my size?","Use the size chart or measurements on that specific product page. Compare them with a similar garment laid flat, consider the stated fit, and choose before checkout; generic S/M/L sizing can vary between designs.","size chart,measurement,fit,S,M,L,XL,sizing,size_guide,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-0724,sizing,between_sizes,"Before I order, What if I am between two sizes?","Compare your garment measurements with the product chart and consider whether you prefer a fitted or relaxed look. If still unsure, send the product link and measurements to support before ordering; a recommendation is guidance, not a fit guarantee.","between sizes,fit advice,sizing,between_sizes,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-0725,sizing,size_chart_missing,"Before I order, The product has no size chart. What should I do?",Do not guess if sizing is important. Send official support the product link or exact title and request garment measurements before ordering.,"missing size chart,measurements,sizing,size_chart_missing,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-0726,sizing,wrong_size_selected,"Before I order, I selected the wrong size. Can I change it?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Request the size change immediately. It is possible only if the order has not been processed or dispatched and the replacement is in stock; otherwise follow the applicable exchange policy.","wrong size,edit order,size change,sizing,wrong_size_selected,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0727,sizing,fit_issue,"Before I order, The item does not fit me. What are my options?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Keep the item unworn with tags and packaging, and contact support promptly. Eligibility, exchange window, courier charges, and exclusions must be checked against the policy displayed on the store at the time of purchase.","does not fit,exchange,size issue,sizing,fit_issue,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0728,ordering,place_order,"Before I order, How do I place an order?","Choose the product and available size, add it to cart, review quantity and variant, proceed to checkout, enter a complete Pakistani delivery address and active phone number, choose an offered payment method, and submit once. Save the confirmation or order number.","order,buy,checkout,add to cart,ordering,place_order,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-0729,ordering,guest_checkout,"Before I order, Do I need an account to order?","Use whichever checkout option the live store presents. If guest checkout is available, an account is not required; always provide an accessible phone number and email so order updates can reach you.","guest checkout,account,login,ordering,guest_checkout,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,medium
blxck-0730,ordering,no_confirmation,"Before I order, I placed an order but received no confirmation.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Check SMS, email inbox and spam, and confirm whether payment was deducted. Do not repeatedly reorder. Support can search using the checkout phone/email, approximate time, amount, and payment reference.","no confirmation,order missing,email,SMS,ordering,no_confirmation,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0731,ordering,duplicate_order,"Before I order, I accidentally placed the order twice.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Contact support immediately with both order numbers and identify which one should be cancelled. Do not refuse both parcels unless support instructs you; a duplicate can only be stopped before processing or dispatch.","duplicate order,ordered twice,cancel,ordering,duplicate_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0732,ordering,edit_order,"Before I order, Can I add, remove, or change an item after ordering?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Ask immediately. Changes depend on processing status, stock, price, and payment method. Once packed or dispatched, an edit may not be possible and a new order or policy-compliant exchange may be required.","modify order,add item,remove item,change variant,ordering,edit_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0733,ordering,cancel_order,"Before I order, How can I cancel my order?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Request cancellation as soon as possible. Cancellation is not guaranteed after processing or dispatch. If prepaid, any eligible reversal follows the store policy and payment-provider processing time.","cancel,cancellation,stop order,ordering,cancel_order,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0734,ordering,order_status,"Before I order, What is my order status?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Use any tracking link sent by the store. If none is available, support can check whether the order is pending confirmation, processing, dispatched, delivered, cancelled, or on hold.","order status,processing,pending,ordering,order_status,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0735,ordering,order_on_hold,"Before I order, Why is my order on hold or unconfirmed?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. An order may need address, phone, stock, fraud, or payment verification. Reply only through an official channel and provide the requested non-sensitive order information; unverified orders may be delayed or cancelled.","on hold,confirmation call,verification,ordering,order_on_hold,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0736,ordering,out_of_stock_after_order,"Before I order, Why was an ordered item later unavailable?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Rare inventory mismatches can occur. Support should confirm the unavailable item and offer only options authorized by the store, such as a substitute, partial fulfilment, cancellation, store credit, or eligible refund—never assume an option without confirmation.","inventory mismatch,out of stock,cancelled item,ordering,out_of_stock_after_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0737,ordering,bulk_order,"Before I order, Can I place a bulk or corporate order?","Send official support the product links, sizes, quantities, destination city, required date, and customization needs. Stock, price, lead time, payment terms, and return eligibility must be confirmed in writing before payment.","bulk,wholesale,corporate,large order,ordering,bulk_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0738,payment,payment_methods,"Before I order, Which payment methods are available?","Use only the payment methods displayed at the live blxck.pk checkout. Availability can vary by order or location. Never transfer funds to an unverified personal account or share an OTP, PIN, CVV, or password with support.","COD,cash on delivery,card,bank transfer,payment,payment,payment_methods,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-0739,payment,cod_availability,"Before I order, Is cash on delivery available?","Cash on delivery is available only when shown as an option for your order at checkout. It may depend on location, order value, product, or verification. If it is not displayed, choose another offered method or contact support.","COD,cash on delivery,payment,cod_availability,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-0740,payment,cod_confirmation,"Before I order, Why do I need to confirm a COD order?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Pakistani stores may verify COD orders to reduce fake or incomplete deliveries. Confirm through an official channel, check the order details, and never provide an OTP or banking credential.","COD verification,confirmation call,WhatsApp,payment,cod_confirmation,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0741,payment,cod_open_parcel,"Before I order, Can I open the parcel before paying the courier?","Open-parcel inspection is allowed only if Black x Original and the courier explicitly offer it for that shipment. Do not assume it is available. If not authorized, pay/receive normally and record an unboxing video for any later claim.","open parcel,check before payment,courier,payment,cod_open_parcel,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0742,payment,card_failed,"Before I order, My card or online payment failed.","Do not submit many rapid attempts. Check card details, balance, online/ecommerce permissions, bank limits, 3-D Secure/OTP, and connection. Ask the bank whether it blocked the transaction; retry once or use another checkout method. Never share OTP, PIN, CVV, or full card number.","card declined,payment failed,OTP,3D secure,payment,card_failed,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-0743,payment,charged_no_order,"Before I order, Payment was deducted but no order was created.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Do not pay again until checked. Save the bank/payment reference, amount, time, and checkout phone/email. A pending authorization may reverse automatically, but support and the payment provider must verify the transaction and applicable timeline.","charged,deducted,no order,pending payment,payment,charged_no_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0744,payment,double_charge,"Before I order, I was charged twice.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Share both transaction references, amounts, and timestamps, plus the order number—mask sensitive card data. Support should determine whether there are two captured payments or one pending authorization and explain the next step.","double charged,duplicate payment,payment,double_charge,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0745,payment,cod_fee,"Before I order, Why is there an extra COD or shipping charge?","Review the cart and checkout totals before placing the order. Any shipping, COD, tax, or discount line should appear there. If the parcel amount differs from the accepted order total, do not pay an unexplained amount; contact official support.","COD fee,shipping charge,total mismatch,payment,cod_fee,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-0746,payment,currency,"Before I order, What currency are prices in?","For a Pakistani store, prices are generally expected in Pakistani rupees, but confirm the currency label and final total displayed at checkout. Your bank may add conversion or cross-border fees when using a foreign card.","PKR,rupees,currency,payment,currency,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,medium
blxck-0747,payment,invoice,"Before I order, Can I get an invoice?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Keep the order confirmation. Ask support for an invoice or receipt using the order number and required billing details. Confirm any tax or business-document requirements before ordering because document availability may vary.","invoice,receipt,tax,payment,invoice,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0748,promotion,discount_code,"Before I order, How do I use a discount code?","Enter the code in the checkout discount field before submitting payment and confirm the total changes. Codes may have dates, product, customer, minimum-spend, or one-code-per-order restrictions; a discount cannot be assumed after order placement.","coupon,promo code,discount,voucher,promotion,discount_code,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-0749,promotion,discount_not_working,"Before I order, Why is my promo code not working?","Check spelling, expiry, eligible products, minimum spend, customer eligibility, and whether another automatic discount is active. Send support the code and cart screenshot before ordering if the published conditions appear satisfied.","invalid coupon,code expired,promo failed,promotion,discount_not_working,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,medium
blxck-0750,promotion,sale_price_changed,"Before I order, Why did the price or sale change?","Prices and promotions can change. The payable price is the total displayed when the order is submitted, subject to correction of an obvious error under store terms. Old screenshots, abandoned carts, or social posts do not guarantee a current price.","sale ended,price changed,old price,promotion,sale_price_changed,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-0751,promotion,discount_after_order,"Before I order, Can a discount be applied after I ordered?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Discounts normally must be applied before checkout. Support may confirm whether an order can be cancelled and replaced, but should not promise a retroactive adjustment, especially after processing or dispatch.","forgot coupon,retroactive discount,promotion,discount_after_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0752,shipping,delivery_areas,"Before I order, Where do you deliver in Pakistan?","Enter the complete address at checkout to see whether delivery is supported and what options are offered. Service can differ for major cities, remote areas, cantonments, campuses, and locations with limited courier coverage.","Pakistan,delivery area,city,remote area,shipping,delivery_areas,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-0753,shipping,shipping_cost,"Before I order, How much is delivery?","The applicable delivery charge should be shown in the cart or checkout before submission. It can depend on destination, order value, weight, promotion, or service. Review the final total rather than relying on an older post.","shipping fee,delivery charges,free shipping,shipping,shipping_cost,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-0754,shipping,delivery_time,"Before I order, How long will delivery take?","Use the estimate shown by the store or courier for that order. Processing and transit are separate, and estimates are not guarantees; weekends, public holidays, sales, weather, security conditions, address issues, and remote-area routing can add time.","delivery time,days,when arrive,ETA,shipping,delivery_time,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/shipping-policy,2026-07-27,high
blxck-0755,shipping,urgent_delivery,"Before I order, Can you guarantee delivery by a specific date?","Do not rely on a guaranteed date unless official support confirms a suitable service in writing before ordering. Share city and required date; processing, courier delays, weather, holidays, and remote coverage remain relevant.","urgent,deadline,same day,next day,shipping,urgent_delivery,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0756,shipping,tracking,"Before I order, How do I track my parcel?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Open the tracking link or enter the consignment number on the named courier’s official tracking site. Tracking may take time to activate after dispatch; support can verify the number if it remains invalid.","tracking,consignment,AWB,courier,shipping,tracking,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0757,shipping,tracking_not_updated,"Before I order, Why has tracking not updated?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. A label may be created before pickup, or scans may be delayed between hubs. Allow the courier’s reasonable scan window, then share the order and tracking numbers with support if there is no movement or the promised estimate has passed.","stuck tracking,no update,in transit,shipping,tracking_not_updated,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0758,shipping,delayed_order,"Before I order, My parcel is late.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Check the latest courier scan and estimated window. If overdue, support should open a trace with the courier. Avoid placing a replacement order until the original shipment’s status and payment responsibility are clear.","late,delay,overdue parcel,shipping,delayed_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0759,shipping,address_change,"Before I order, Can I change my delivery address?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Request the change immediately with the complete corrected address and landmark. It may be possible before dispatch; after handover, rerouting depends on courier capability and may cause delay or extra cost.","wrong address,change address,reroute,shipping,address_change,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0760,shipping,phone_change,"Before I order, Can I change my phone number?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Send the correct active number immediately. A change may be possible before dispatch; also ensure the receiver can answer courier calls. Never share an OTP with someone claiming it is needed to edit delivery details.","wrong phone,change number,courier call,shipping,phone_change,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0761,shipping,missed_delivery,"Before I order, I missed the courier call or delivery attempt.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Contact the courier through its official details and inform Black x Original support. A second attempt is not guaranteed; the parcel may be held or returned, and redelivery charges or advance payment may apply according to policy.","missed call,failed attempt,reattempt,shipping,missed_delivery,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0762,shipping,courier_asks_pickup,"Before I order, The courier asked me to collect from an office.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Verify the request using the official tracking page or courier helpline. Ask whether home delivery or pickup is required. Do not send payment to an individual courier account or share banking credentials.","pickup courier office,branch collection,shipping,courier_asks_pickup,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0763,shipping,marked_delivered,"Before I order, Tracking says delivered, but I did not receive it.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Act promptly: check household members, guard/reception, neighbors, delivery proof, and the phone number used. Ask support to open a courier investigation and preserve CCTV or call records where available.","false delivered,not received,proof of delivery,shipping,marked_delivered,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0764,shipping,parcel_returned,"Before I order, Why was my parcel returned to sender?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Common causes include incomplete address, unreachable phone, refused delivery, failed attempts, or courier coverage. Support must inspect the return and confirm whether redelivery is offered, what charges/payment apply, and whether stock is still available.","RTO,return to origin,returned parcel,shipping,parcel_returned,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0765,shipping,damaged_parcel,"Before I order, The parcel arrived damaged or tampered with.","If unsafe or visibly tampered, note the condition with the courier where possible. Photograph all sides and the label, make one continuous unboxing video, preserve packaging, and contact support promptly with the order number. Do not discard or use the item during review.","damaged parcel,tampered,open package,shipping,damaged_parcel,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0766,shipping,international,"Before I order, Do you ship outside Pakistan?","International delivery is available only if the live checkout accepts the destination or official support confirms it before payment. Ask about courier cost, currency, duties/taxes, delivery estimate, and whether returns are practical.","international,overseas,worldwide,shipping,international,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,medium
blxck-0767,after_delivery,unboxing_evidence,"Before I order, Should I make an unboxing video?","Yes. Record one clear, continuous video showing the sealed parcel, shipping label, all sides, opening, contents, tags, size, and any defect. Keep packaging and invoice; this helps support assess missing, wrong, damaged, or used-looking items.","unboxing video,evidence,claim,after_delivery,unboxing_evidence,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0768,after_delivery,wrong_item,"Before I order, I received the wrong item, color, or size.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Keep it unworn with tags and packaging. Promptly send the order number, shipping-label photo, item/tag photos, and continuous unboxing video. Support should verify the packing error and provide the authorized resolution under policy.","wrong item,wrong color,wrong size,after_delivery,wrong_item,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0769,after_delivery,missing_item,"Before I order, An item is missing from my parcel.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Check the packing material and whether the order was split into shipments. Send the label, received contents, and continuous unboxing video promptly. Support should compare shipment weight and packing records before confirming a resolution.","missing item,incomplete order,after_delivery,missing_item,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0770,after_delivery,defective_item,"Before I order, I received a defective item.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Stop using or washing it. Keep tags and packaging and promptly share full-item and close-up photos plus a continuous unboxing video. Describe the defect without altering it; support will assess eligibility under the store policy.","defect,damaged item,stain,tear,after_delivery,defective_item,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0771,after_delivery,used_item_claim,"Before I order, The item looks used or has an odor.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Do not wear, wash, perfume, iron, or alter it. Document the item, tags, packaging, and concern immediately with photos/video. Some fabric or packaging odors can occur, but support must assess the evidence.","used item,odor,smell,marks,after_delivery,used_item_claim,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0772,after_delivery,quantity_issue,"Before I order, I received the wrong quantity.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Preserve everything and send the shipping label, all contents together, and continuous unboxing video. Confirm whether the order has split tracking numbers; support should verify packing records and shipment weight.","wrong quantity,extra item,short item,after_delivery,quantity_issue,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0773,after_delivery,complaint_window,"Before I order, How quickly should I report a delivery problem?","Report it as soon as it is discovered and within the window stated in the refund/exchange policy applicable to the order. Preserve tags, packaging, label, photos, and unboxing video; delay or use can affect eligibility.","claim deadline,report issue,complaint window,after_delivery,complaint_window,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0774,returns,return_policy,"Before I order, What is your return or exchange policy?","Read the current policy on blxck.pk before ordering because eligibility, deadlines, exclusions, evidence, and courier-cost rules may change. Support must verify the order and item condition before authorizing any return; do not self-ship without instructions.","return,exchange,policy,returns,return_policy,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0775,returns,change_of_mind,"Before I order, Can I return an item because I changed my mind?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Change-of-mind eligibility is not guaranteed. Keep the item unworn, unwashed, unaltered, with tags and packaging, and check the policy that applied when you ordered. Contact support before sending anything.","change mind,return unwanted,returns,change_of_mind,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0776,returns,exchange_process,"Before I order, How do I request an exchange?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. State the reason and requested replacement, and provide photos/video if there is an issue. Keep the item unused with tags and packaging. Wait for written authorization, return address, courier method, charges, and stock confirmation before shipping.","exchange process,replacement,returns,exchange_process,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0777,returns,exchange_stock,"Before I order, What if my exchange size is sold out?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. An exchange depends on stock when processed. Support should explain the options allowed by policy—such as another item, store credit, eligible refund, or waiting—but no replacement is guaranteed until confirmed.","exchange sold out,replacement unavailable,returns,exchange_stock,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0778,returns,non_returnable,"Before I order, Which items cannot be returned?","Use the current refund/exchange policy and product-page notices. Typical exclusions may involve worn, washed, altered, damaged-after-delivery, tagless, hygiene-sensitive, customized, or final-sale items, but support must apply Black x Original’s actual policy rather than assume.","non-returnable,final sale,exclusions,returns,non_returnable,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0779,returns,return_shipping,"Before I order, Who pays return courier charges?",Responsibility depends on the reason and current policy. A verified fulfilment error or defect may be treated differently from size or preference. Obtain written instructions before shipping and keep the courier receipt and tracking.,"return courier fee,exchange charges,returns,return_shipping,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0780,returns,self_return,"Before I order, Can I send a return without contacting support?","No. Contact official support first and obtain eligibility confirmation, address, courier method, reference, and packing instructions. An unauthorized parcel may be delayed, refused, or impossible to identify.","self ship,return address,unauthorized return,returns,self_return,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0781,returns,refund_method,"Before I order, How will an approved refund be paid?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. An approved refund normally follows the method or option permitted by store policy and payment setup. Support should confirm amount, deductions if any, destination method, and processing reference; never pay a fee or share an OTP to receive a refund.","refund method,bank account,store credit,returns,refund_method,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0782,returns,refund_timeline,"Before I order, When will my refund arrive?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. First confirm the return was received, inspected, and approved. Store processing and bank/payment-provider posting are separate. Ask for the refund date and reference if the stated window passes; do not share an OTP or pay a release fee.","refund pending,refund delay,timeline,returns,refund_timeline,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-0783,returns,partial_refund,"Before I order, Why is the refund amount different?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Request an itemized explanation showing item value, shipping/COD fees, discounts, return charges, or deductions authorized by policy. Compare it with the accepted order total and return approval before disputing.","partial refund,deduction,refund amount,returns,partial_refund,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
