id,category,intent,question,answer,keywords,language,source_url,last_reviewed,priority
srlines-0534,product,unified_inbox,What is the practical next step for which channels can the inbox manage? (knowledge-base scenario 534),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 534 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 534,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0535,product,unified_inbox,Can you clarify which channels can the inbox manage? (knowledge-base scenario 535),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 535 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 535,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0536,product,unified_inbox,Help me understand which channels can the inbox manage? (knowledge-base scenario 536),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 536 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 536,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0537,product,unified_inbox,I am troubleshooting and need help with which channels can the inbox manage? (knowledge-base scenario 537),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 537 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 537,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0538,product,unified_inbox,What should my team use for which channels can the inbox manage? (knowledge-base scenario 538),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 538 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 538,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0539,product,unified_inbox,Give me the verified details for which channels can the inbox manage? (knowledge-base scenario 539),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 539 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 539,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0540,product,unified_inbox,What does SRLINES say about which channels can the inbox manage? (knowledge-base scenario 540),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 540 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 540,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0541,product,unified_inbox,"Before I proceed, explain which channels can the inbox manage? (knowledge-base scenario 541)","The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 541 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 541,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0542,product,unified_inbox,I need setup help with which channels can the inbox manage? (knowledge-base scenario 542),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 542 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 542,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0543,product,unified_inbox,What resource covers which channels can the inbox manage? (knowledge-base scenario 543),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 543 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 543,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0544,product,unified_inbox,Which SRLINES guide answers which channels can the inbox manage? (knowledge-base scenario 544),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 544 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 544,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0545,product,unified_inbox,How can an administrator handle which channels can the inbox manage? (knowledge-base scenario 545),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 545 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 545,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0546,product,unified_inbox,What should I check first for which channels can the inbox manage? (knowledge-base scenario 546),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 546 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 546,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0547,product,unified_inbox,Tell me the process for which channels can the inbox manage? (knowledge-base scenario 547),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 547 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 547,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0548,product,unified_inbox,I need the source-backed answer for which channels can the inbox manage? (knowledge-base scenario 548),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 548 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 548,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0549,product,unified_inbox,What are the key details for which channels can the inbox manage? (knowledge-base scenario 549),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 549 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 549,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0550,product,unified_inbox,Please provide instructions for which channels can the inbox manage? (knowledge-base scenario 550),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 550 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 550,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0551,product,unified_inbox,How should I approach which channels can the inbox manage? (knowledge-base scenario 551),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 551 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 551,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0552,product,unified_inbox,I need an onboarding answer for which channels can the inbox manage? (knowledge-base scenario 552),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 552 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 552,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0553,product,unified_inbox,What is available for which channels can the inbox manage? (knowledge-base scenario 553),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 553 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 553,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0554,product,unified_inbox,Can a customer learn about which channels can the inbox manage? (knowledge-base scenario 554),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 554 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 554,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0555,product,unified_inbox,What is the recommended resource for which channels can the inbox manage? (knowledge-base scenario 555),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 555 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 555,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0556,product,unified_inbox,Show me where to learn about which channels can the inbox manage? (knowledge-base scenario 556),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 556 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 556,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0557,product,unified_inbox,What is the current knowledge-base answer for which channels can the inbox manage? (knowledge-base scenario 557),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 557 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 557,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0558,product,unified_inbox,I am looking for assistance with which channels can the inbox manage? (knowledge-base scenario 558),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 558 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 558,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0559,product,unified_inbox,What can I use to resolve which channels can the inbox manage? (knowledge-base scenario 559),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 559 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 559,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0560,product,unified_inbox,What do I need to know before using which channels can the inbox manage? (knowledge-base scenario 560),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 560 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 560,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0561,product,unified_inbox,Can you point me to the right resource for which channels can the inbox manage? (knowledge-base scenario 561),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 561 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 561,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0562,product,unified_inbox,Which documented option covers which channels can the inbox manage? (knowledge-base scenario 562),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 562 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 562,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0563,product,unified_inbox,Give me a concise explanation of which channels can the inbox manage? (knowledge-base scenario 563),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 563 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 563,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0564,product,unified_inbox,What does this platform provide for which channels can the inbox manage? (knowledge-base scenario 564),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 564 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 564,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0565,product,unified_inbox,What is the support path for which channels can the inbox manage? (knowledge-base scenario 565),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 565 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 565,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0566,product,unified_inbox,Where can I verify information about which channels can the inbox manage? (knowledge-base scenario 566),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 566 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 566,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0567,product,unified_inbox,I need operational guidance on which channels can the inbox manage? (knowledge-base scenario 567),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 567 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 567,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0568,product,unified_inbox,What should a support agent say about which channels can the inbox manage? (knowledge-base scenario 568),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 568 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 568,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0569,product,unified_inbox,How do I access information about which channels can the inbox manage? (knowledge-base scenario 569),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 569 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 569,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0570,product,unified_inbox,What is the safe way to handle which channels can the inbox manage? (knowledge-base scenario 570),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 570 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 570,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0571,product,unified_inbox,What is the standard answer for which channels can the inbox manage? (knowledge-base scenario 571),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 571 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 571,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0572,product,unified_inbox,Can you summarize which channels can the inbox manage? (knowledge-base scenario 572),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 572 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 572,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0573,product,unified_inbox,I am preparing a workflow and need which channels can the inbox manage? (knowledge-base scenario 573),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 573 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 573,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0574,product,unified_inbox,Which official link covers which channels can the inbox manage? (knowledge-base scenario 574),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 574 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 574,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0575,product,unified_inbox,What can I share with a customer about which channels can the inbox manage? (knowledge-base scenario 575),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 575 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 575,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0576,product,unified_inbox,Please help with which channels can the inbox manage? (knowledge-base scenario 576),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 576 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 576,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0577,product,unified_inbox,What information is available about which channels can the inbox manage? (knowledge-base scenario 577),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 577 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 577,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0578,product,unified_inbox,I need a reliable answer regarding which channels can the inbox manage? (knowledge-base scenario 578),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 578 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 578,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0579,product,unified_inbox,How would you explain which channels can the inbox manage? (knowledge-base scenario 579),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 579 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 579,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0580,product,unified_inbox,What is the help article equivalent for which channels can the inbox manage? (knowledge-base scenario 580),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 580 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 580,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0581,product,unified_inbox,Can you provide the basics of which channels can the inbox manage? (knowledge-base scenario 581),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 581 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 581,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0582,product,unified_inbox,What does the product documentation indicate about which channels can the inbox manage? (knowledge-base scenario 582),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 582 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 582,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0583,product,unified_inbox,I need a clear response on which channels can the inbox manage? (knowledge-base scenario 583),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 583 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 583,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0584,product,unified_inbox,What should I tell a colleague about which channels can the inbox manage? (knowledge-base scenario 584),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 584 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 584,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0585,product,unified_inbox,How can I locate guidance for which channels can the inbox manage? (knowledge-base scenario 585),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 585 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 585,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0586,product,unified_inbox,What is the reference answer concerning which channels can the inbox manage? (knowledge-base scenario 586),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 586 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 586,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0587,product,unified_inbox,What should I do about which channels can the inbox manage? (knowledge-base scenario 587),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 587 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 587,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0588,product,unified_inbox,Can I get details on which channels can the inbox manage? (knowledge-base scenario 588),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 588 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 588,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0589,product,unified_inbox,Where is the documented guidance for which channels can the inbox manage? (knowledge-base scenario 589),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 589 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 589,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0590,product,unified_inbox,What guidance applies to which channels can the inbox manage? (knowledge-base scenario 590),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 590 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 590,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0591,product,unified_inbox,How can I learn more about which channels can the inbox manage? (knowledge-base scenario 591),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 591 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 591,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0592,product,unified_inbox,What is the customer-facing answer to which channels can the inbox manage? (knowledge-base scenario 592),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 592 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 592,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0593,product,unified_inbox,I need an accurate explanation of which channels can the inbox manage? (knowledge-base scenario 593),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 593 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 593,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0594,product,unified_inbox,What is the best source for which channels can the inbox manage? (knowledge-base scenario 594),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 594 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 594,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0595,product,unified_inbox,Can you outline which channels can the inbox manage? (knowledge-base scenario 595),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 595 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 595,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0596,product,unified_inbox,Please give me help with which channels can the inbox manage? (knowledge-base scenario 596),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 596 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 596,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0597,product,unified_inbox,I need the official resource for which channels can the inbox manage? (knowledge-base scenario 597),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 597 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 597,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0598,product,unified_inbox,What should I consult for which channels can the inbox manage? (knowledge-base scenario 598),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 598 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 598,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0599,product,unified_inbox,How can I get assistance with which channels can the inbox manage? (knowledge-base scenario 599),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 599 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 599,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0600,product,unified_inbox,What does this knowledge base cover for which channels can the inbox manage? (knowledge-base scenario 600),"The unified inbox can manage Meta business conversations across WhatsApp, Facebook Page Messenger, and Instagram. This record is scenario 600 in the SRLINES AI knowledge-base sample.","inbox,whatsapp,messenger,facebook,instagram,meta,scenario 600,intent unified inbox",en,https://srlines.net,2026-07-24,high
srlines-0601,product,chatbot_no_code,I need a quick answer about can I create a chatbot without coding? (knowledge-base scenario 601),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 601 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 601,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0602,product,chatbot_no_code,Please explain can I create a chatbot without coding? (knowledge-base scenario 602),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 602 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 602,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0603,product,chatbot_no_code,Can you guide me on can I create a chatbot without coding? (knowledge-base scenario 603),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 603 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 603,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0604,product,chatbot_no_code,What should a new user know about can I create a chatbot without coding? (knowledge-base scenario 604),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 604 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 604,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0605,product,chatbot_no_code,Where do I find help for can I create a chatbot without coding? (knowledge-base scenario 605),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 605 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 605,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0606,product,chatbot_no_code,How do I get started with can I create a chatbot without coding? (knowledge-base scenario 606),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 606 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 606,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0607,product,chatbot_no_code,What is the official guidance for can I create a chatbot without coding? (knowledge-base scenario 607),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 607 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 607,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0608,product,chatbot_no_code,I am comparing options for can I create a chatbot without coding? (knowledge-base scenario 608),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 608 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 608,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0609,product,chatbot_no_code,What is the practical next step for can I create a chatbot without coding? (knowledge-base scenario 609),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 609 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 609,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0610,product,chatbot_no_code,Can you clarify can I create a chatbot without coding? (knowledge-base scenario 610),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 610 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 610,intent chatbot no code",en,https://srlines.net,2026-07-24,high
srlines-0611,product,chatbot_no_code,Help me understand can I create a chatbot without coding? (knowledge-base scenario 611),"Yes. Build template-based chatbot flows using messages, buttons, lists, media, input capture, API requests, and transfer-to-agent actions. This record is scenario 611 in the SRLINES AI knowledge-base sample.","chatbot,no code,flow,buttons,lists,automation,scenario 611,intent chatbot no code",en,https://srlines.net,2026-07-24,high
